Observer point at r[0]=1.262205e-01 AU
   time           vr          rho         temp           Bp          prs
2.360092e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.361018e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.361944e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.362870e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.363796e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.364722e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.365648e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.366574e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.367500e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.368426e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.369352e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.370277e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.371203e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.372129e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.373055e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.373981e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.374907e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.375833e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.376759e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.377685e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.378611e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.379537e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.380462e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.381388e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.382314e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.383240e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.384166e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.385092e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.386018e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.386944e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.387870e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.388796e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.389721e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.390647e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.391573e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.392499e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.393425e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.394351e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.395277e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.396203e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.397129e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.398055e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.398981e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.399906e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.400832e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.401758e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.402684e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.403610e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.404536e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.405462e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.406388e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.407314e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.408240e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.409165e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.410091e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.411017e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.411943e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.412869e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.413795e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.414721e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.415647e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.416573e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.417499e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.418425e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.419350e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.420276e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.421202e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.422128e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.423054e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.423980e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.424906e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.425832e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.426758e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.427684e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.428609e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.429535e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.430461e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.431387e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.432313e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.433239e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.434165e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.435091e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.436017e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.436943e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.437869e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.438794e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.439720e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.440646e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.441572e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.442498e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.443424e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.444350e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.445276e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.446202e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.447128e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.448054e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.448979e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.449905e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.450831e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.451757e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.452683e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.453609e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.454535e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.455461e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.456387e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.457313e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.458238e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.459164e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.460090e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.461016e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.461942e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.462868e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.463794e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.464720e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.465646e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.466572e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.467498e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.468423e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.469349e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.470275e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.471201e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.472127e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.473053e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.473979e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.474905e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.475831e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.476757e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.477682e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.478608e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.479534e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.480460e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.481386e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.482312e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.483238e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.484164e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.485090e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.486016e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.486942e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.487867e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.488793e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.489719e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.490645e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.491571e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.492497e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.493423e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.494349e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.495275e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.496201e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.497126e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.498052e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.498978e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.499904e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.500830e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.501756e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.502682e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.503608e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.504534e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.505460e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.506386e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.507311e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.508237e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.509163e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.510089e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.511015e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.511941e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.512867e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.513793e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.514719e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.515645e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.516570e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.517496e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.518422e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.519348e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.520274e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.521200e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.522126e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.523052e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.523978e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.524904e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.525830e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.526755e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.527681e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.528607e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.529533e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.530459e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.531385e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.532311e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.533237e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.534163e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.535089e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.536015e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.536940e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.537866e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.538792e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.539718e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.540644e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.541570e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.542496e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.543422e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.544348e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.545274e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.546199e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.547125e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.548051e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.548977e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.549903e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.550829e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.551755e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.552681e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.553607e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.554533e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.555459e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.556384e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.557310e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.558236e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.559162e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.560088e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.561014e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.561940e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.562866e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.563792e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.564718e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.565643e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.566569e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.567495e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.568421e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.569347e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.570273e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.571199e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.572125e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.573051e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.573977e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.574903e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.575828e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.576754e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.577680e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.578606e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.579532e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.580458e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.581384e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.582310e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.583236e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.584162e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.585087e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.586013e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.586939e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.587865e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.588791e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.589717e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.590643e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.591569e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.592495e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.593421e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.594347e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.595272e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.596198e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.597124e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.598050e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.598976e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.599902e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.600828e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.601754e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.602680e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.603606e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.604532e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.605457e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.606383e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.607309e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.608235e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.609161e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.610087e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.611013e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.611939e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.612865e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.613791e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.614716e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.615642e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.616568e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.617494e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.618420e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.619346e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.620272e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.621198e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.622124e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.623050e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.623976e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
2.624901e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
