Observer point at r[822]=1.000358e+00 AU
   time           vr          rho         temp           Bp          prs
5.445417e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.445723e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.446028e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.446333e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.446639e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.446944e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.447250e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.447555e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.447861e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.448167e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.448472e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.448778e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.449084e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.449390e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.449696e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.450003e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.450309e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.450615e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.450922e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.451228e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.451535e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.451842e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.452148e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.452455e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.452762e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.453069e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.453376e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.453684e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.453991e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.454298e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.454606e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.454914e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.455221e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.455529e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.455837e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.456145e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.456453e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.456761e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.457070e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.457378e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.457687e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.457995e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.458304e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.458613e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.458922e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.459231e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.459540e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.459850e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.460159e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.460469e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.460778e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.461088e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.461398e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.461708e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.462018e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.462329e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.462639e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.462950e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.463260e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.463571e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.463882e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.464193e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.464504e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.464816e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.465127e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.465439e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.465751e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.466063e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.466375e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.466687e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.467000e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.467312e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.467625e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.467938e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.468251e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.468564e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.468878e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.469191e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.469505e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.469819e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.470133e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.470447e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.470761e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.471075e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.471390e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.471705e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.472020e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.472335e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.472650e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.472965e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.473280e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.473596e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.473912e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.474228e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.474544e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.474860e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.475176e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.475492e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.475809e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.476126e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.476443e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.476760e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.477077e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.477394e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.477711e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.478029e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.478347e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.478665e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.478982e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.479301e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.479619e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.479937e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.480256e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.480574e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.480893e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.481212e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.481531e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.481850e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.482169e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.482489e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.482808e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.483128e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.483447e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.483767e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.484087e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.484407e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.484728e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.485048e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.485369e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.485689e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.486010e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.486331e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.486652e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.486973e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.487294e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.487615e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.487937e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.488258e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.488580e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.488902e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.489224e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.489546e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.489868e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.490190e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.490512e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.490835e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.491157e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.491480e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.491803e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.492126e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.492449e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.492772e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.493095e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.493418e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.493742e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.494065e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.494389e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.494713e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.495037e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.495361e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.495685e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.496009e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.496334e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.496658e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.496983e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.497307e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.497632e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.497957e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.498282e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.498607e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.498932e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.499258e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.499583e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.499908e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.500234e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.500560e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.500886e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.501212e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.501538e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.501864e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.502190e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.502517e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.502843e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.503170e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.503496e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.503823e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.504150e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.504477e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.504804e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.505132e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.505459e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.505786e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.506114e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.506442e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.506770e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.507098e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.507426e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.507754e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.508082e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.508411e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.508739e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.509068e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.509396e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.509725e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.510054e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.510384e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.510713e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.511042e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.511372e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.511701e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.512031e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.512361e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.512691e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.513021e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.513351e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.513681e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.514012e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.514342e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.514673e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.515004e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.515335e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.515666e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.515997e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.516329e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.516660e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.516992e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.517323e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.517655e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.517987e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.518319e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.518652e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.518984e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.519317e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.519649e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.519982e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.520315e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.520648e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.520981e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.521314e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.521648e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.521981e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.522315e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.522648e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.522982e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.523316e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.523651e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.523985e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.524319e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.524654e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.524989e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.525323e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.525658e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.525993e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.526329e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.526664e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.526999e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.527335e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.527671e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.528007e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.528343e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.528679e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.529015e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.529352e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.529688e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.530025e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.530362e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.530699e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.531036e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.531373e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.531711e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.532048e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.532386e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.532724e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.533062e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.533400e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.533738e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.534076e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.534415e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.534753e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.535092e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.535431e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.535770e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.536110e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.536449e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.536788e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.537128e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
5.537468e-03 4.318439e+02 3.474219e+00 1.041917e+05 6.947696e+01 5.016187e+03
